chrom	start	end	coverage	sample
MN908947.3	17400	17600	0	SAMPLE_20
MN908947.3	17600	17800	0	SAMPLE_20
MN908947.3	17800	18000	0	SAMPLE_20
MN908947.3	18000	18200	0	SAMPLE_20
MN908947.3	18200	18400	7719.03	SAMPLE_20
MN908947.3	18400	18600	16799.52	SAMPLE_20
MN908947.3	18600	18800	5478.81	SAMPLE_20
MN908947.3	18800	19000	0	SAMPLE_20
MN908947.3	19000	19200	0	SAMPLE_20
MN908947.3	19200	19400	0	SAMPLE_20
MN908947.3	19400	19600	235.26	SAMPLE_20
MN908947.3	19600	19800	2385.95	SAMPLE_20
MN908947.3	19800	20000	1647.56	SAMPLE_20
MN908947.3	20000	20200	0	SAMPLE_20
MN908947.3	20200	20400	0	SAMPLE_20
MN908947.3	20400	20600	0	SAMPLE_20
MN908947.3	20600	20800	0	SAMPLE_20
MN908947.3	20800	21000	0	SAMPLE_20
MN908947.3	21000	21200	0	SAMPLE_20
MN908947.3	21200	21400	0	SAMPLE_20
MN908947.3	21400	21600	0	SAMPLE_20
MN908947.3	21600	21800	0	SAMPLE_20
MN908947.3	21800	22000	0	SAMPLE_20
MN908947.3	22000	22200	0	SAMPLE_20
MN908947.3	22200	22400	0	SAMPLE_20
MN908947.3	22400	22600	0	SAMPLE_20
MN908947.3	22600	22800	0	SAMPLE_20
MN908947.3	22800	23000	0	SAMPLE_20
MN908947.3	23000	23200	9149.22	SAMPLE_20
MN908947.3	23200	23400	30719.23	SAMPLE_20
MN908947.3	23400	23600	24054.03	SAMPLE_20
MN908947.3	23600	23800	0	SAMPLE_20
MN908947.3	23800	24000	0	SAMPLE_20
MN908947.3	24000	24200	0	SAMPLE_20
MN908947.3	24200	24400	0	SAMPLE_20
MN908947.3	24400	24600	2009	SAMPLE_20
MN908947.3	24600	24800	2232.58	SAMPLE_20
MN908947.3	24800	25000	0	SAMPLE_20
MN908947.3	25000	25200	0	SAMPLE_20
MN908947.3	25200	25400	0	SAMPLE_20
MN908947.3	25400	25600	0	SAMPLE_20
MN908947.3	25600	25800	0	SAMPLE_20
MN908947.3	25800	26000	0	SAMPLE_20
MN908947.3	26000	26200	0	SAMPLE_20
MN908947.3	26200	26400	0	SAMPLE_20
MN908947.3	26400	26600	0	SAMPLE_20
MN908947.3	26600	26800	0	SAMPLE_20
MN908947.3	26800	27000	0	SAMPLE_20
MN908947.3	27000	27200	1451	SAMPLE_20
MN908947.3	27200	27400	7828.85	SAMPLE_20
MN908947.3	27400	27600	4585.71	SAMPLE_20
MN908947.3	27600	27800	0	SAMPLE_20
MN908947.3	27800	28000	0	SAMPLE_20
MN908947.3	28000	28200	4055.51	SAMPLE_20
MN908947.3	28200	28400	8693.7	SAMPLE_20
MN908947.3	28400	28600	1778.88	SAMPLE_20
MN908947.3	28600	28800	76.4	SAMPLE_20
MN908947.3	28800	29000	117.51	SAMPLE_20
MN908947.3	29000	29200	27.02	SAMPLE_20
MN908947.3	29200	29400	0	SAMPLE_20
MN908947.3	29400	29600	0	SAMPLE_20
MN908947.3	29600	29800	0.3	SAMPLE_20
MN908947.3	29800	29903	0	SAMPLE_20
MN908947.3	0	200	0	SAMPLE_21
MN908947.3	200	400	0	SAMPLE_21
MN908947.3	400	600	0	SAMPLE_21
MN908947.3	600	800	0	SAMPLE_21
MN908947.3	800	1000	0	SAMPLE_21
MN908947.3	1000	1200	0	SAMPLE_21
MN908947.3	1200	1400	0	SAMPLE_21
MN908947.3	1400	1600	0	SAMPLE_21
MN908947.3	1600	1800	0	SAMPLE_21
MN908947.3	1800	2000	0	SAMPLE_21
MN908947.3	2000	2200	0	SAMPLE_21
MN908947.3	2200	2400	0	SAMPLE_21
MN908947.3	2400	2600	0	SAMPLE_21
MN908947.3	2600	2800	0	SAMPLE_21
MN908947.3	2800	3000	0	SAMPLE_21
MN908947.3	3000	3200	353.8	SAMPLE_21
MN908947.3	3200	3400	2843.12	SAMPLE_21
MN908947.3	3400	3600	1812.53	SAMPLE_21
MN908947.3	3600	3800	0	SAMPLE_21
MN908947.3	3800	4000	0	SAMPLE_21
MN908947.3	4000	4200	0	SAMPLE_21
MN908947.3	4200	4400	0	SAMPLE_21
MN908947.3	4400	4600	0	SAMPLE_21
MN908947.3	4600	4800	0	SAMPLE_21
MN908947.3	4800	5000	0	SAMPLE_21
MN908947.3	5000	5200	0	SAMPLE_21
MN908947.3	5200	5400	1.5	SAMPLE_21
MN908947.3	5400	5600	0	SAMPLE_21
MN908947.3	5600	5800	0	SAMPLE_21
MN908947.3	5800	6000	0	SAMPLE_21
MN908947.3	6000	6200	0.35	SAMPLE_21
MN908947.3	6200	6400	0	SAMPLE_21
MN908947.3	6400	6600	0	SAMPLE_21
MN908947.3	6600	6800	0	SAMPLE_21
MN908947.3	6800	7000	0	SAMPLE_21
MN908947.3	7000	7200	0	SAMPLE_21
MN908947.3	7200	7400	0	SAMPLE_21
MN908947.3	7400	7600	0	SAMPLE_21
MN908947.3	7600	7800	0	SAMPLE_21
MN908947.3	7800	8000	0	SAMPLE_21
MN908947.3	8000	8200	0	SAMPLE_21
MN908947.3	8200	8400	0	SAMPLE_21
MN908947.3	8400	8600	0	SAMPLE_21
MN908947.3	8600	8800	0	SAMPLE_21
MN908947.3	8800	9000	0	SAMPLE_21
MN908947.3	9000	9200	0	SAMPLE_21
MN908947.3	9200	9400	0	SAMPLE_21
MN908947.3	9400	9600	0	SAMPLE_21
MN908947.3	9600	9800	0	SAMPLE_21
MN908947.3	9800	10000	0	SAMPLE_21
MN908947.3	10000	10200	0	SAMPLE_21
MN908947.3	10200	10400	0	SAMPLE_21
MN908947.3	10400	10600	0	SAMPLE_21
MN908947.3	10600	10800	0	SAMPLE_21
MN908947.3	10800	11000	0	SAMPLE_21
MN908947.3	11000	11200	0	SAMPLE_21
MN908947.3	11200	11400	0	SAMPLE_21
MN908947.3	11400	11600	0	SAMPLE_21
MN908947.3	11600	11800	0	SAMPLE_21
MN908947.3	11800	12000	0	SAMPLE_21
MN908947.3	12000	12200	0	SAMPLE_21
MN908947.3	12200	12400	0	SAMPLE_21
MN908947.3	12400	12600	0	SAMPLE_21
MN908947.3	12600	12800	0	SAMPLE_21
MN908947.3	12800	13000	0	SAMPLE_21
MN908947.3	13000	13200	0	SAMPLE_21
MN908947.3	13200	13400	0	SAMPLE_21
MN908947.3	13400	13600	0	SAMPLE_21
MN908947.3	13600	13800	0	SAMPLE_21
MN908947.3	13800	14000	0	SAMPLE_21
MN908947.3	14000	14200	0	SAMPLE_21
MN908947.3	14200	14400	0	SAMPLE_21
MN908947.3	14400	14600	1137.32	SAMPLE_21
MN908947.3	14600	14800	8167.12	SAMPLE_21
MN908947.3	14800	15000	4838.21	SAMPLE_21
MN908947.3	15000	15200	0	SAMPLE_21
MN908947.3	15200	15400	0	SAMPLE_21
MN908947.3	15400	15600	0	SAMPLE_21
MN908947.3	15600	15800	0	SAMPLE_21
MN908947.3	15800	16000	0	SAMPLE_21
MN908947.3	16000	16200	0	SAMPLE_21
MN908947.3	16200	16400	0	SAMPLE_21
MN908947.3	16400	16600	0	SAMPLE_21
MN908947.3	16600	16800	0	SAMPLE_21
MN908947.3	16800	17000	0	SAMPLE_21
MN908947.3	17000	17200	0	SAMPLE_21
MN908947.3	17200	17400	0	SAMPLE_21
MN908947.3	17400	17600	0	SAMPLE_21
MN908947.3	17600	17800	0	SAMPLE_21
MN908947.3	17800	18000	0	SAMPLE_21
MN908947.3	18000	18200	0	SAMPLE_21
MN908947.3	18200	18400	0	SAMPLE_21
MN908947.3	18400	18600	0	SAMPLE_21
MN908947.3	18600	18800	0	SAMPLE_21
MN908947.3	18800	19000	0	SAMPLE_21
MN908947.3	19000	19200	0	SAMPLE_21
MN908947.3	19200	19400	0	SAMPLE_21
MN908947.3	19400	19600	0	SAMPLE_21
MN908947.3	19600	19800	0	SAMPLE_21
MN908947.3	19800	20000	0	SAMPLE_21
MN908947.3	20000	20200	0	SAMPLE_21
MN908947.3	20200	20400	0	SAMPLE_21
MN908947.3	20400	20600	0	SAMPLE_21
MN908947.3	20600	20800	0	SAMPLE_21
MN908947.3	20800	21000	0	SAMPLE_21
MN908947.3	21000	21200	0	SAMPLE_21
MN908947.3	21200	21400	0	SAMPLE_21
MN908947.3	21400	21600	0	SAMPLE_21
MN908947.3	21600	21800	0	SAMPLE_21
MN908947.3	21800	22000	0	SAMPLE_21
MN908947.3	22000	22200	0	SAMPLE_21
MN908947.3	22200	22400	0	SAMPLE_21
MN908947.3	22400	22600	0	SAMPLE_21
MN908947.3	22600	22800	0	SAMPLE_21
MN908947.3	22800	23000	0	SAMPLE_21
MN908947.3	23000	23200	0	SAMPLE_21
MN908947.3	23200	23400	0	SAMPLE_21
MN908947.3	23400	23600	0	SAMPLE_21
MN908947.3	23600	23800	0	SAMPLE_21
MN908947.3	23800	24000	0	SAMPLE_21
MN908947.3	24000	24200	0	SAMPLE_21
MN908947.3	24200	24400	0	SAMPLE_21
MN908947.3	24400	24600	0	SAMPLE_21
MN908947.3	24600	24800	0	SAMPLE_21
MN908947.3	24800	25000	0	SAMPLE_21
MN908947.3	25000	25200	0	SAMPLE_21
MN908947.3	25200	25400	0	SAMPLE_21
MN908947.3	25400	25600	0	SAMPLE_21
MN908947.3	25600	25800	0	SAMPLE_21
MN908947.3	25800	26000	0	SAMPLE_21
MN908947.3	26000	26200	0	SAMPLE_21
MN908947.3	26200	26400	0	SAMPLE_21
MN908947.3	26400	26600	1105.81	SAMPLE_21
MN908947.3	26600	26800	3584.55	SAMPLE_21
MN908947.3	26800	27000	2266.03	SAMPLE_21
MN908947.3	27000	27200	0	SAMPLE_21
MN908947.3	27200	27400	0	SAMPLE_21
MN908947.3	27400	27600	0	SAMPLE_21
MN908947.3	27600	27800	0	SAMPLE_21
MN908947.3	27800	28000	0	SAMPLE_21
MN908947.3	28000	28200	0	SAMPLE_21
MN908947.3	28200	28400	0	SAMPLE_21
MN908947.3	28400	28600	0	SAMPLE_21
MN908947.3	28600	28800	30.72	SAMPLE_21
MN908947.3	28800	29000	47.52	SAMPLE_21
MN908947.3	29000	29200	8.79	SAMPLE_21
MN908947.3	29200	29400	0	SAMPLE_21
MN908947.3	29400	29600	0	SAMPLE_21
MN908947.3	29600	29800	0	SAMPLE_21
MN908947.3	29800	29903	0	SAMPLE_21
MN908947.3	0	200	0	SAMPLE_22
MN908947.3	200	400	0	SAMPLE_22
MN908947.3	400	600	0	SAMPLE_22
MN908947.3	600	800	0	SAMPLE_22
MN908947.3	800	1000	0	SAMPLE_22
MN908947.3	1000	1200	0	SAMPLE_22
MN908947.3	1200	1400	0	SAMPLE_22
MN908947.3	1400	1600	0	SAMPLE_22
MN908947.3	1600	1800	0	SAMPLE_22
MN908947.3	1800	2000	0	SAMPLE_22
MN908947.3	2000	2200	0	SAMPLE_22
MN908947.3	2200	2400	0	SAMPLE_22
MN908947.3	2400	2600	0	SAMPLE_22
MN908947.3	2600	2800	0	SAMPLE_22
MN908947.3	2800	3000	0	SAMPLE_22
MN908947.3	3000	3200	0	SAMPLE_22
MN908947.3	3200	3400	0	SAMPLE_22
MN908947.3	3400	3600	0	SAMPLE_22
MN908947.3	3600	3800	0	SAMPLE_22
MN908947.3	3800	4000	0	SAMPLE_22
MN908947.3	4000	4200	0	SAMPLE_22
MN908947.3	4200	4400	0	SAMPLE_22
MN908947.3	4400	4600	0	SAMPLE_22
MN908947.3	4600	4800	0	SAMPLE_22
MN908947.3	4800	5000	0	SAMPLE_22
MN908947.3	5000	5200	0	SAMPLE_22
MN908947.3	5200	5400	0.6	SAMPLE_22
MN908947.3	5400	5600	0	SAMPLE_22
MN908947.3	5600	5800	0	SAMPLE_22
MN908947.3	5800	6000	0	SAMPLE_22
MN908947.3	6000	6200	0	SAMPLE_22
MN908947.3	6200	6400	0	SAMPLE_22
MN908947.3	6400	6600	0	SAMPLE_22
MN908947.3	6600	6800	0	SAMPLE_22
MN908947.3	6800	7000	0	SAMPLE_22
MN908947.3	7000	7200	0	SAMPLE_22
MN908947.3	7200	7400	0	SAMPLE_22
MN908947.3	7400	7600	0	SAMPLE_22
MN908947.3	7600	7800	0	SAMPLE_22
MN908947.3	7800	8000	0	SAMPLE_22
MN908947.3	8000	8200	0	SAMPLE_22
MN908947.3	8200	8400	0	SAMPLE_22
MN908947.3	8400	8600	0	SAMPLE_22
MN908947.3	8600	8800	0	SAMPLE_22
MN908947.3	8800	9000	0.32	SAMPLE_22
MN908947.3	9000	9200	0	SAMPLE_22
MN908947.3	9200	9400	0.15	SAMPLE_22
MN908947.3	9400	9600	0	SAMPLE_22
MN908947.3	9600	9800	0	SAMPLE_22
MN908947.3	9800	10000	0	SAMPLE_22
MN908947.3	10000	10200	0	SAMPLE_22
MN908947.3	10200	10400	0	SAMPLE_22
MN908947.3	10400	10600	0	SAMPLE_22
MN908947.3	10600	10800	0	SAMPLE_22
MN908947.3	10800	11000	0	SAMPLE_22
MN908947.3	11000	11200	0	SAMPLE_22
MN908947.3	11200	11400	0	SAMPLE_22
MN908947.3	11400	11600	0	SAMPLE_22
MN908947.3	11600	11800	0	SAMPLE_22
MN908947.3	11800	12000	0	SAMPLE_22
MN908947.3	12000	12200	0	SAMPLE_22
MN908947.3	12200	12400	0	SAMPLE_22
MN908947.3	12400	12600	0	SAMPLE_22
MN908947.3	12600	12800	0	SAMPLE_22
MN908947.3	12800	13000	0	SAMPLE_22
MN908947.3	13000	13200	10231.92	SAMPLE_22
MN908947.3	13200	13400	9601.41	SAMPLE_22
MN908947.3	13400	13600	0	SAMPLE_22
MN908947.3	13600	13800	0	SAMPLE_22
MN908947.3	13800	14000	0	SAMPLE_22
MN908947.3	14000	14200	0	SAMPLE_22
MN908947.3	14200	14400	0	SAMPLE_22
MN908947.3	14400	14600	0	SAMPLE_22
MN908947.3	14600	14800	0	SAMPLE_22
MN908947.3	14800	15000	0	SAMPLE_22
MN908947.3	15000	15200	0	SAMPLE_22
MN908947.3	15200	15400	0	SAMPLE_22
MN908947.3	15400	15600	0	SAMPLE_22
MN908947.3	15600	15800	0	SAMPLE_22
MN908947.3	15800	16000	0	SAMPLE_22
MN908947.3	16000	16200	0	SAMPLE_22
MN908947.3	16200	16400	0	SAMPLE_22
MN908947.3	16400	16600	0	SAMPLE_22
MN908947.3	16600	16800	0	SAMPLE_22
MN908947.3	16800	17000	0	SAMPLE_22
MN908947.3	17000	17200	5252.97	SAMPLE_22
MN908947.3	17200	17400	6789.66	SAMPLE_22
MN908947.3	17400	17600	950.38	SAMPLE_22
MN908947.3	17600	17800	0	SAMPLE_22
MN908947.3	17800	18000	0	SAMPLE_22
MN908947.3	18000	18200	0	SAMPLE_22
MN908947.3	18200	18400	0	SAMPLE_22
MN908947.3	18400	18600	0	SAMPLE_22
MN908947.3	18600	18800	0	SAMPLE_22
MN908947.3	18800	19000	0	SAMPLE_22
MN908947.3	19000	19200	0	SAMPLE_22
MN908947.3	19200	19400	0	SAMPLE_22
MN908947.3	19400	19600	0	SAMPLE_22
MN908947.3	19600	19800	0	SAMPLE_22
MN908947.3	19800	20000	0	SAMPLE_22
MN908947.3	20000	20200	0	SAMPLE_22
MN908947.3	20200	20400	0	SAMPLE_22
MN908947.3	20400	20600	0	SAMPLE_22
MN908947.3	20600	20800	0	SAMPLE_22
MN908947.3	20800	21000	0	SAMPLE_22
MN908947.3	21000	21200	0	SAMPLE_22
MN908947.3	21200	21400	0	SAMPLE_22
MN908947.3	21400	21600	0	SAMPLE_22
MN908947.3	21600	21800	0	SAMPLE_22
MN908947.3	21800	22000	0	SAMPLE_22
MN908947.3	22000	22200	0	SAMPLE_22
MN908947.3	22200	22400	0	SAMPLE_22
MN908947.3	22400	22600	0	SAMPLE_22
MN908947.3	22600	22800	0	SAMPLE_22
MN908947.3	22800	23000	0	SAMPLE_22
MN908947.3	23000	23200	0	SAMPLE_22
MN908947.3	23200	23400	0	SAMPLE_22
MN908947.3	23400	23600	0	SAMPLE_22
MN908947.3	23600	23800	0	SAMPLE_22
MN908947.3	23800	24000	0	SAMPLE_22
MN908947.3	24000	24200	0	SAMPLE_22
MN908947.3	24200	24400	0	SAMPLE_22
MN908947.3	24400	24600	0	SAMPLE_22
MN908947.3	24600	24800	0	SAMPLE_22
MN908947.3	24800	25000	0	SAMPLE_22
MN908947.3	25000	25200	0	SAMPLE_22
MN908947.3	25200	25400	0	SAMPLE_22
MN908947.3	25400	25600	0	SAMPLE_22
MN908947.3	25600	25800	0	SAMPLE_22
MN908947.3	25800	26000	0	SAMPLE_22
MN908947.3	26000	26200	0	SAMPLE_22
MN908947.3	26200	26400	0	SAMPLE_22
MN908947.3	26400	26600	0	SAMPLE_22
MN908947.3	26600	26800	0	SAMPLE_22
MN908947.3	26800	27000	0	SAMPLE_22
MN908947.3	27000	27200	0	SAMPLE_22
MN908947.3	27200	27400	0	SAMPLE_22
MN908947.3	27400	27600	0	SAMPLE_22
MN908947.3	27600	27800	0	SAMPLE_22
MN908947.3	27800	28000	0	SAMPLE_22
MN908947.3	28000	28200	0	SAMPLE_22
MN908947.3	28200	28400	0	SAMPLE_22
MN908947.3	28400	28600	0	SAMPLE_22
MN908947.3	28600	28800	0	SAMPLE_22
MN908947.3	28800	29000	0	SAMPLE_22
MN908947.3	29000	29200	0	SAMPLE_22
MN908947.3	29200	29400	0	SAMPLE_22
MN908947.3	29400	29600	0	SAMPLE_22
MN908947.3	29600	29800	0.15	SAMPLE_22
MN908947.3	29800	29903	0	SAMPLE_22
MN908947.3	0	200	704.45	SAMPLE_24
MN908947.3	200	400	1342.39	SAMPLE_24
MN908947.3	400	600	2230.56	SAMPLE_24
MN908947.3	600	800	2842.64	SAMPLE_24
MN908947.3	800	1000	2194.19	SAMPLE_24
MN908947.3	1000	1200	1761.39	SAMPLE_24
MN908947.3	1200	1400	1695.43	SAMPLE_24
MN908947.3	1400	1600	1360.72	SAMPLE_24
MN908947.3	1600	1800	1511.64	SAMPLE_24
MN908947.3	1800	2000	2405.91	SAMPLE_24
MN908947.3	2000	2200	2813.28	SAMPLE_24
MN908947.3	2200	2400	2238.34	SAMPLE_24
MN908947.3	2400	2600	2794.76	SAMPLE_24
MN908947.3	2600	2800	2822.76	SAMPLE_24
MN908947.3	2800	3000	3745.92	SAMPLE_24
MN908947.3	3000	3200	3337.69	SAMPLE_24
MN908947.3	3200	3400	2302.95	SAMPLE_24
MN908947.3	3400	3600	2029.22	SAMPLE_24
MN908947.3	3600	3800	1211.22	SAMPLE_24
MN908947.3	3800	4000	2668.54	SAMPLE_24
MN908947.3	4000	4200	4596.89	SAMPLE_24
MN908947.3	4200	4400	5972.91	SAMPLE_24
MN908947.3	4400	4600	4558.94	SAMPLE_24
MN908947.3	4600	4800	3142.19	SAMPLE_24
MN908947.3	4800	5000	2605.86	SAMPLE_24
MN908947.3	5000	5200	1255.39	SAMPLE_24
MN908947.3	5200	5400	3170.43	SAMPLE_24
MN908947.3	5400	5600	4283.1	SAMPLE_24
MN908947.3	5600	5800	4785.47	SAMPLE_24
MN908947.3	5800	6000	2531.43	SAMPLE_24
MN908947.3	6000	6200	1847.38	SAMPLE_24
MN908947.3	6200	6400	8348.44	SAMPLE_24
MN908947.3	6400	6600	4884.46	SAMPLE_24
MN908947.3	6600	6800	3609.57	SAMPLE_24
MN908947.3	6800	7000	1965.28	SAMPLE_24
MN908947.3	7000	7200	3121.96	SAMPLE_24
MN908947.3	7200	7400	3948.26	SAMPLE_24
MN908947.3	7400	7600	4611.88	SAMPLE_24
MN908947.3	7600	7800	3601.7	SAMPLE_24
MN908947.3	7800	8000	2911.19	SAMPLE_24
MN908947.3	8000	8200	3374.25	SAMPLE_24
MN908947.3	8200	8400	2874.47	SAMPLE_24
MN908947.3	8400	8600	2217.1	SAMPLE_24
MN908947.3	8600	8800	2696.89	SAMPLE_24
MN908947.3	8800	9000	3156.45	SAMPLE_24
MN908947.3	9000	9200	3142.26	SAMPLE_24
MN908947.3	9200	9400	5461.11	SAMPLE_24
MN908947.3	9400	9600	7716.09	SAMPLE_24
MN908947.3	9600	9800	5494.87	SAMPLE_24
MN908947.3	9800	10000	2896.45	SAMPLE_24
MN908947.3	10000	10200	3283.39	SAMPLE_24
MN908947.3	10200	10400	2430.18	SAMPLE_24
MN908947.3	10400	10600	3149.86	SAMPLE_24
MN908947.3	10600	10800	4652.56	SAMPLE_24
MN908947.3	10800	11000	4075.12	SAMPLE_24
MN908947.3	11000	11200	4034.72	SAMPLE_24
MN908947.3	11200	11400	7805.58	SAMPLE_24
MN908947.3	11400	11600	5313.3	SAMPLE_24
MN908947.3	11600	11800	5054.62	SAMPLE_24
MN908947.3	11800	12000	2983.59	SAMPLE_24
MN908947.3	12000	12200	3225.15	SAMPLE_24
MN908947.3	12200	12400	3635.97	SAMPLE_24
MN908947.3	12400	12600	4095.41	SAMPLE_24
MN908947.3	12600	12800	4707.84	SAMPLE_24
MN908947.3	12800	13000	2938.94	SAMPLE_24
MN908947.3	13000	13200	9476.42	SAMPLE_24
MN908947.3	13200	13400	8555.5	SAMPLE_24
MN908947.3	13400	13600	3785.85	SAMPLE_24
MN908947.3	13600	13800	3815.09	SAMPLE_24
MN908947.3	13800	14000	3443.49	SAMPLE_24
MN908947.3	14000	14200	2843	SAMPLE_24
MN908947.3	14200	14400	2560.38	SAMPLE_24
MN908947.3	14400	14600	2184.53	SAMPLE_24
MN908947.3	14600	14800	3409.31	SAMPLE_24
MN908947.3	14800	15000	2677.81	SAMPLE_24
MN908947.3	15000	15200	1243.09	SAMPLE_24
MN908947.3	15200	15400	2852.48	SAMPLE_24
MN908947.3	15400	15600	3033.77	SAMPLE_24
MN908947.3	15600	15800	2541.63	SAMPLE_24
MN908947.3	15800	16000	3466.67	SAMPLE_24
MN908947.3	16000	16200	4155.33	SAMPLE_24
MN908947.3	16200	16400	3077.32	SAMPLE_24
MN908947.3	16400	16600	2650.34	SAMPLE_24
MN908947.3	16600	16800	3250.87	SAMPLE_24
MN908947.3	16800	17000	4196.3	SAMPLE_24
MN908947.3	17000	17200	6088.41	SAMPLE_24
MN908947.3	17200	17400	4596.17	SAMPLE_24
MN908947.3	17400	17600	2701.96	SAMPLE_24
MN908947.3	17600	17800	2730.92	SAMPLE_24
MN908947.3	17800	18000	2288.76	SAMPLE_24
MN908947.3	18000	18200	3615.73	SAMPLE_24
MN908947.3	18200	18400	2826.87	SAMPLE_24
MN908947.3	18400	18600	3738.62	SAMPLE_24
MN908947.3	18600	18800	4274.9	SAMPLE_24
MN908947.3	18800	19000	4040.52	SAMPLE_24
MN908947.3	19000	19200	2405.82	SAMPLE_24
MN908947.3	19200	19400	822.94	SAMPLE_24
MN908947.3	19400	19600	168.36	SAMPLE_24
MN908947.3	19600	19800	2433.81	SAMPLE_24
MN908947.3	19800	20000	2301.43	SAMPLE_24
MN908947.3	20000	20200	783.8	SAMPLE_24
MN908947.3	20200	20400	930.35	SAMPLE_24
MN908947.3	20400	20600	2363.7	SAMPLE_24
MN908947.3	20600	20800	2948.99	SAMPLE_24
MN908947.3	20800	21000	3806.1	SAMPLE_24
MN908947.3	21000	21200	1883.62	SAMPLE_24
MN908947.3	21200	21400	443.11	SAMPLE_24
MN908947.3	21400	21600	1901.66	SAMPLE_24
MN908947.3	21600	21800	2944.65	SAMPLE_24
MN908947.3	21800	22000	1917.3	SAMPLE_24
MN908947.3	22000	22200	1441.58	SAMPLE_24
MN908947.3	22200	22400	1089.15	SAMPLE_24
MN908947.3	22400	22600	704.43	SAMPLE_24
MN908947.3	22600	22800	1706.19	SAMPLE_24
MN908947.3	22800	23000	1709.15	SAMPLE_24
MN908947.3	23000	23200	2424.83	SAMPLE_24
MN908947.3	23200	23400	2857.28	SAMPLE_24
MN908947.3	23400	23600	3793.43	SAMPLE_24
MN908947.3	23600	23800	1759.55	SAMPLE_24
MN908947.3	23800	24000	1278.58	SAMPLE_24
MN908947.3	24000	24200	1837.6	SAMPLE_24
MN908947.3	24200	24400	2461.33	SAMPLE_24
MN908947.3	24400	24600	1814.39	SAMPLE_24
MN908947.3	24600	24800	2930.27	SAMPLE_24
MN908947.3	24800	25000	3284.27	SAMPLE_24
MN908947.3	25000	25200	4258.32	SAMPLE_24
MN908947.3	25200	25400	4470.12	SAMPLE_24
MN908947.3	25400	25600	1407.14	SAMPLE_24
MN908947.3	25600	25800	4688.71	SAMPLE_24
MN908947.3	25800	26000	4256.34	SAMPLE_24
MN908947.3	26000	26200	2197.51	SAMPLE_24
MN908947.3	26200	26400	2927.03	SAMPLE_24
MN908947.3	26400	26600	3200.73	SAMPLE_24
MN908947.3	26600	26800	2072.15	SAMPLE_24
MN908947.3	26800	27000	3546.43	SAMPLE_24
MN908947.3	27000	27200	3559.99	SAMPLE_24
MN908947.3	27200	27400	1872.09	SAMPLE_24
MN908947.3	27400	27600	1637.49	SAMPLE_24
MN908947.3	27600	27800	770.9	SAMPLE_24
MN908947.3	27800	28000	1908.56	SAMPLE_24
MN908947.3	28000	28200	1761.85	SAMPLE_24
MN908947.3	28200	28400	2419.54	SAMPLE_24
MN908947.3	28400	28600	2857.32	SAMPLE_24
MN908947.3	28600	28800	3090.81	SAMPLE_24
MN908947.3	28800	29000	2416.69	SAMPLE_24
MN908947.3	29000	29200	2736.31	SAMPLE_24
MN908947.3	29200	29400	2949.8	SAMPLE_24
MN908947.3	29400	29600	4239.36	SAMPLE_24
MN908947.3	29600	29800	4385.47	SAMPLE_24
MN908947.3	29800	29903	527.61	SAMPLE_24
MN908947.3	0	200	0	SAMPLE_19
MN908947.3	200	400	0	SAMPLE_19
MN908947.3	400	600	0	SAMPLE_19
MN908947.3	600	800	1531.27	SAMPLE_19
MN908947.3	800	1000	2302.9	SAMPLE_19
MN908947.3	1000	1200	42.38	SAMPLE_19
MN908947.3	1200	1400	0	SAMPLE_19
MN908947.3	1400	1600	0	SAMPLE_19
MN908947.3	1600	1800	0	SAMPLE_19
MN908947.3	1800	2000	0	SAMPLE_19
MN908947.3	2000	2200	0	SAMPLE_19
MN908947.3	2200	2400	0	SAMPLE_19
MN908947.3	2400	2600	0	SAMPLE_19
MN908947.3	2600	2800	0	SAMPLE_19
MN908947.3	2800	3000	0	SAMPLE_19
MN908947.3	3000	3200	0	SAMPLE_19
MN908947.3	3200	3400	0	SAMPLE_19
MN908947.3	3400	3600	0	SAMPLE_19
MN908947.3	3600	3800	0	SAMPLE_19
MN908947.3	3800	4000	0	SAMPLE_19
MN908947.3	4000	4200	0	SAMPLE_19
MN908947.3	4200	4400	0	SAMPLE_19
MN908947.3	4400	4600	0	SAMPLE_19
MN908947.3	4600	4800	0	SAMPLE_19
MN908947.3	4800	5000	0.15	SAMPLE_19
MN908947.3	5000	5200	0	SAMPLE_19
MN908947.3	5200	5400	0.6	SAMPLE_19
MN908947.3	5400	5600	386.94	SAMPLE_19
MN908947.3	5600	5800	6525.61	SAMPLE_19
MN908947.3	5800	6000	5417.09	SAMPLE_19
MN908947.3	6000	6200	2387.64	SAMPLE_19
MN908947.3	6200	6400	434.4	SAMPLE_19
MN908947.3	6400	6600	0	SAMPLE_19
MN908947.3	6600	6800	0	SAMPLE_19
MN908947.3	6800	7000	0	SAMPLE_19
MN908947.3	7000	7200	0	SAMPLE_19
MN908947.3	7200	7400	0	SAMPLE_19
MN908947.3	7400	7600	0	SAMPLE_19
MN908947.3	7600	7800	0	SAMPLE_19
MN908947.3	7800	8000	0	SAMPLE_19
MN908947.3	8000	8200	0	SAMPLE_19
MN908947.3	8200	8400	0	SAMPLE_19
MN908947.3	8400	8600	0	SAMPLE_19
MN908947.3	8600	8800	118.86	SAMPLE_19
MN908947.3	8800	9000	117.29	SAMPLE_19
MN908947.3	9000	9200	0	SAMPLE_19
MN908947.3	9200	9400	0	SAMPLE_19
